PRDID,LOCID,CURRID,ZDIVISIONID,ZGROUPKEYID,ZSALESOFFICEID,ZVKORGID,ZVTWEGID,KEYFIGUREDATE,ZNETTO2REVENUE
898589,1050,EUR,01,ZZ0810,2002,1070,01,2023-12-31,1165.22
898589,1050,EUR,01,ZZ0822,2002,1070,01,2023-01-31,45.86
898589,1050,EUR,01,ZZ0822,2002,1070,01,2023-03-31,45.86
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-01-31,458.6
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-02-28,275.16
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-03-31,298.09000000000003
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-04-30,321.02
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-06-30,114.65
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-07-31,91.72
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-08-31,252.23000000000002
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-09-30,45.86
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-10-31,412.74
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-11-30,91.72
898589,1050,EUR,01,ZZ0823,2002,1070,01,2023-12-31,68.78999999999999
898589,1050,EUR,01,ZZ0861,2002,1070,01,2023-03-31,81.2
898589,1050,EUR,01,ZZ0971,2002,1070,01,2023-02-28,0.0
898589,1050,EUR,01,ZZ0971,2002,1070,01,2023-06-30,0.0
898589,1050,EUR,01,ZZ0971,2002,1070,01,2023-07-31,0.0
898589,1050,EUR,01,ZZ0971,2002,1070,01,2023-10-31,0.0
898589,1050,EUR,01,ZZ2525,99999999_Dummy,1000,01,2023-04-30,982.8
898589,1050,EUR,01,ZZ2525,99999999_Dummy,1000,01,2023-08-31,3931.2
898589,1050,EUR,01,ZZ2525,99999999_Dummy,1000,01,2023-09-30,982.8
898589,1050,EUR,01,ZZ2525,99999999_Dummy,1000,01,2023-10-31,982.8
898589,1050,EUR,01,ZZ2525,99999999_Dummy,1000,01,2023-11-30,1965.6
898589,1050,EUR,01,ZZ2601,2002,1070,01,2023-02-28,42.86
898589,1050,EUR,01,ZZ2601,2002,1070,01,2023-03-31,107.15
898589,1050,EUR,01,ZZ2601,2002,1070,01,2023-04-30,85.72
898589,1050,EUR,01,ZZ2601,2002,1070,01,2023-09-30,42.86
898589,1093,EUR,01,ZZ0061,2002,1070,01,2023-11-30,-16.5
898589,1093,EUR,01,ZZ0321,2002,1070,01,2023-11-30,44.6
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-02-28,-30.650000000000002
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-03-31,245.2
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-04-30,214.55
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-06-30,0.0
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-07-31,30.650000000000002
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-08-31,183.9
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-09-30,30.650000000000002
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-10-31,367.8
898589,1093,EUR,01,ZZ0597,2002,1070,01,2023-11-30,245.2
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-01-31,1826.7
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-02-28,861.16
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-03-31,-85.8
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-04-30,16477.31
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-05-31,27324.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-06-30,-39204.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-07-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-08-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-09-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-10-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-11-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-12-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,4000,1000,01,2021-03-31,41.19
898589,99999999_Dummy,EUR,01,99999999_Dummy,4000,1000,01,2021-07-31,13.73
898589,99999999_Dummy,EUR,01,99999999_Dummy,4000,1000,01,2021-10-31,13.73
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-05-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-07-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-10-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-11-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-12-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-01-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-02-28,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-03-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-04-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-05-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-06-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-07-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-08-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-09-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-10-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-11-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-12-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-02-28,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-04-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-05-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-06-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-07-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-08-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-10-31,0.0
898589,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-11-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-05-31,22.52
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-06-30,22.52
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-08-31,66.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-10-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-11-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-12-31,22.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-01-31,66.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-02-28,44.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-05-31,23.38
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-07-31,23.38
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-08-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-10-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-11-30,46.76
898589,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2022-12-31,23.38
898589,99999999_Dummy,EUR,01,ZZ0057,99999999_Dummy,1070,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-01-31,16854.27
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-02-28,10604.97
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-03-31,9413.14
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-04-30,7549.5
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-05-31,4686.0
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-06-30,5395.5
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-07-31,3765.3
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-08-31,3547.5
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-09-30,4867.5
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-10-31,5263.5
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-11-30,5511.0
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-12-31,3652.2
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-01-31,7521.62
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-02-28,5603.58
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-03-31,7671.2
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-04-30,4798.96
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-05-31,2818.72
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-06-30,3853.44
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-07-31,3996.16
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-08-31,3799.92
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-09-30,4624.16
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-10-31,6047.76
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-11-30,6690.0
898589,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-12-31,5708.8
898589,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-07-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-08-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-10-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-01-31,4426.95
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-02-28,1455.62
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-03-31,1297.33
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-04-30,1590.37
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-05-31,4599.42
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-06-30,1743.77
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-07-31,1178.97
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-08-31,1676.86
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-09-30,1523.41
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-10-31,2663.35
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-11-30,3879.34
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-12-31,2458.81
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-01-31,3273.68
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-02-28,3482.04
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-03-31,2043.94
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-04-30,2754.3
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-05-31,1296.83
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-06-30,2358.67
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-07-31,1101.3
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-08-31,1306.37
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-09-30,1747.86
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-10-31,283.1
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-11-30,3003.95
898589,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-12-31,594.3
898589,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-06-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-07-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-08-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-01-31,341.87
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-02-28,201.1
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-03-31,40.22
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-04-30,301.65
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-05-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-06-30,-20.78
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-07-31,141.89
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-08-31,172.16
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-09-30,193.68
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-10-31,150.64
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-11-30,322.8
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-12-31,236.72
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-01-31,332.55
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-02-28,975.48
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-03-31,89.12
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-04-30,135.66
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-05-31,135.66
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-06-30,180.88
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-07-31,22.61
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-08-31,93.5
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-09-30,165.41
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-11-30,472.6
898589,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-12-31,118.15
898589,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,1070,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,1070,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2021-12-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2022-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2022-04-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2022-10-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2023-04-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-01-31,570.0
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-04-30,198.6
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-05-31,99.3
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-06-30,103.25
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-11-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-12-31,108.4
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-02-28,216.8
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-03-31,108.4
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-04-30,411.92
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-05-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-08-31,68.94
898589,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-11-30,68.94
898589,99999999_Dummy,EUR,01,ZZ0134,99999999_Dummy,1070,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0134,99999999_Dummy,1070,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-01-31,67.11
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-05-31,94.88
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-06-30,24.56
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-09-30,24.56
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-10-31,24.56
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-11-30,98.24
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-01-31,49.12
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-03-31,24.56
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-04-30,24.56
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-07-31,147.36
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-08-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-10-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-12-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0160,99999999_Dummy,1070,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2021-04-30,63.53
898589,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2021-05-31,21.18
898589,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2021-09-30,21.18
898589,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2022-02-28,45.96
898589,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2022-07-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2022-11-30,21.83
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-01-31,1364.49
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-02-28,722.88
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-03-31,876.49
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-04-30,2180.11
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-05-31,1943.4
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-06-30,1159.7
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-07-31,518.58
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-08-31,518.14
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-09-30,866.46
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-10-31,796.16
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-11-30,1711.82
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-12-31,1337.7
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-01-31,2059.88
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-02-28,1451.68
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-03-31,1196.12
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-04-30,795.06
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-05-31,911.58
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-06-30,884.48
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-07-31,2115.56
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-08-31,1162.95
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-09-30,765.35
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-10-31,913.77
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-11-30,1282.84
898589,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-12-31,1162.37
898589,99999999_Dummy,EUR,01,ZZ0235,99999999_Dummy,1070,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0235,99999999_Dummy,1070,01,2023-08-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0235,99999999_Dummy,1070,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0235,99999999_Dummy,4060,01,2022-12-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0236,2002,1070,01,2022-12-31,47.44
898589,99999999_Dummy,EUR,01,ZZ0236,99999999_Dummy,1070,01,2023-09-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-01-31,6220.5
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-02-28,7120.08
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-03-31,16326.42
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-04-30,9570.0
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-05-31,40.0
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-06-30,39389.16
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-07-31,21.44
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-08-31,20.8
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-09-30,248.78
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-10-31,204.27
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-11-30,1437.76
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-12-31,725.64
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-01-31,1056.34
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-02-28,1267.99
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-03-31,2467.33
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-04-30,1129.65
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-05-31,730.92
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-06-30,598.05
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-07-31,413.05
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-08-31,1183.61
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-09-30,1084.62
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-10-31,1718.2
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-11-30,5057.8
898589,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-12-31,2549.39
898589,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-03-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-06-30,0.0
898589,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-07-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-08-31,0.0
898589,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-01-31,2104.7
898589,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-02-28,1854.0
898589,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-03-31,2885.4
898589,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-04-30,1922.4
898589,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-05-31,1922.4
898589,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2022-03-31,85.6
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-01-31,11805.82
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-02-28,8958.44
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-03-31,3658.2
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-04-30,6160.56
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-05-31,7621.43
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-06-30,5738.13
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-07-31,2684.26
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-08-31,2553.85
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-09-30,6777.33
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-10-31,3952.56
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-11-30,5948.74
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-12-31,5778.61
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-01-31,7877.38
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-02-28,7239.35
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-03-31,8086.57
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-04-30,4014.91
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-05-31,4832.05
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-06-30,3525.22
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-07-31,2690.63
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-08-31,3652.42
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-09-30,3187.8
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-10-31,2290.48
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-11-30,6632.38
898589,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-12-31,3118.59
898589,99999999_Dummy,EUR,01,ZZ0320,99999999_Dummy,1070,01,2023-03-31,0.0
