PRDID,LOCID,ZDIVISIONID,ZGROUPKEYID,ZSALESOFFICEID,ZVKORGID,ZVTWEGID,KEYFIGUREDATE,ZACTUALSALES
898589,AT13,01,99999999_Dummy,2001,4060,01,2023-06-30,18.0
898589,AT13,01,99999999_Dummy,2001,4060,01,2023-07-31,10.0
898589,AT13,01,99999999_Dummy,2001,4060,01,2023-08-31,0.0
898589,AT14,01,99999999_Dummy,2001,4060,01,2021-03-31,4.0
951210,1050,01,ZZ0016,2002,1070,01,2023-11-30,2.0
951210,1050,01,ZZ0072,2002,1070,01,2023-03-31,2.0
951210,1050,01,ZZ0072,2002,1070,01,2023-04-30,8.0
951210,1050,01,ZZ0072,2002,1070,01,2023-05-31,6.0
951210,1050,01,ZZ0072,2002,1070,01,2023-06-30,10.0
951210,1050,01,ZZ0072,2002,1070,01,2023-08-31,5.0
951210,1050,01,ZZ0072,2002,1070,01,2023-09-30,12.0
951210,1050,01,ZZ0072,2002,1070,01,2023-10-31,4.0
951210,1050,01,ZZ0072,2002,1070,01,2023-11-30,6.0
951210,1050,01,ZZ0160,2002,1070,01,2023-08-31,2.0
951210,1050,01,ZZ0160,2002,1070,01,2023-11-30,2.0
951210,1050,01,ZZ0235,2002,1070,01,2023-01-31,2.0
951210,1050,01,ZZ0235,2002,1070,01,2023-03-31,2.0
951210,1050,01,ZZ0235,2002,1070,01,2023-04-30,6.0
951210,1050,01,ZZ0235,2002,1070,01,2023-05-31,24.0
951210,1050,01,ZZ0235,2002,1070,01,2023-06-30,22.0
951210,1050,01,ZZ0235,2002,1070,01,2023-07-31,4.0
951210,1050,01,ZZ0235,2002,1070,01,2023-08-31,8.0
951210,1050,01,ZZ0235,2002,1070,01,2023-09-30,6.0
951210,1050,01,ZZ0235,2002,1070,01,2023-10-31,6.0
951210,1050,01,ZZ0235,2002,1070,01,2023-11-30,2.0
951210,1050,01,ZZ0236,2002,1070,01,2023-05-31,2.0
951210,1050,01,ZZ0297,2002,1070,01,2023-01-31,2.0
951210,1050,01,ZZ0297,2002,1070,01,2023-02-28,22.0
951210,1050,01,ZZ0297,2002,1070,01,2023-03-31,42.0
951210,1050,01,ZZ0297,2002,1070,01,2023-04-30,34.0
951210,1050,01,ZZ0297,2002,1070,01,2023-05-31,50.0
951210,1050,01,ZZ0297,2002,1070,01,2023-06-30,90.0
951210,1050,01,ZZ0297,2002,1070,01,2023-07-31,203.0
951210,1050,01,ZZ0297,2002,1070,01,2023-08-31,74.0
951210,1050,01,ZZ0297,2002,1070,01,2023-09-30,8.0
951210,1050,01,ZZ0297,2002,1070,01,2023-10-31,14.0
951210,1050,01,ZZ0297,2002,1070,01,2023-11-30,2.0
951210,1050,01,ZZ0320,2002,1070,01,2023-04-30,6.0
951210,1050,01,ZZ0320,2002,1070,01,2023-05-31,8.0
951210,1050,01,ZZ0320,2002,1070,01,2023-06-30,18.0
951210,1050,01,ZZ0320,2002,1070,01,2023-08-31,8.0
951210,1050,01,ZZ0320,2002,1070,01,2023-10-31,6.0
951210,1050,01,ZZ0320,2002,1070,01,2023-11-30,2.0
951210,1050,01,ZZ0384,2002,1070,01,2023-03-31,2.0
951210,1050,01,ZZ0384,2002,1070,01,2023-08-31,-2.0
951210,1050,01,ZZ0439,2002,1070,01,2023-05-31,2.0
951210,1050,01,ZZ0439,2002,1070,01,2023-07-31,2.0
951210,1050,01,ZZ0460,2002,1070,01,2023-08-31,4.0
951210,1050,01,ZZ0571,2002,1070,01,2023-07-31,2.0
951210,1050,01,ZZ0571,2002,1070,01,2023-09-30,-2.0
951210,1050,01,ZZ0571,2002,1070,01,2023-11-30,2.0
951210,1050,01,ZZ0585,2002,1070,01,2023-02-28,2.0
951210,1050,01,ZZ0585,2002,1070,01,2023-04-30,2.0
951210,1050,01,ZZ0585,2002,1070,01,2023-05-31,2.0
951210,1050,01,ZZ0585,2002,1070,01,2023-06-30,2.0
951210,1050,01,ZZ0585,2002,1070,01,2023-08-31,4.0
951210,1050,01,ZZ0748,2002,1070,01,2023-03-31,0.0
951210,1050,01,ZZ0748,2002,1070,01,2023-05-31,8.0
951210,1050,01,ZZ0748,2002,1070,01,2023-06-30,2.0
951210,1050,01,ZZ0748,2002,1070,01,2023-07-31,2.0
951210,1050,01,ZZ0748,2002,1070,01,2023-08-31,4.0
951210,1050,01,ZZ0748,2002,1070,01,2023-09-30,4.0
951210,1050,01,ZZ0810,2002,1070,01,2023-02-28,4.0
951210,1050,01,ZZ0810,2002,1070,01,2023-05-31,2.0
951210,1050,01,ZZ0810,2002,1070,01,2023-08-31,2.0
951210,1050,01,ZZ0810,2002,1070,01,2023-09-30,2.0
951210,1050,01,ZZ0810,2002,1070,01,2023-10-31,2.0
951210,1050,01,ZZ0971,2002,1070,01,2023-04-30,4.0
951210,1093,01,ZZ0597,2002,1070,01,2023-07-31,1.0
951210,1093,01,ZZ2602,2002,1070,01,2023-08-31,2.0
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-05-31,11.2
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-07-31,5.6
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-10-31,0.0
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-11-30,0.0
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-12-31,0.0
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-07-31,11.2
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-10-31,0.0
951210,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-01-31,39.2
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-02-28,28.0
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-03-31,28.0
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-04-30,33.6
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-05-31,61.6
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-07-31,56.0
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-08-31,58.8
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-09-30,44.8
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-10-31,28.0
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-11-30,16.8
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-12-31,11.2
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-01-31,5.6
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-02-28,11.2
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-03-31,28.0
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-04-30,30.8
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-05-31,50.4
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-06-30,39.2
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-07-31,22.4
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-08-31,28.0
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-09-30,16.8
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-11-30,33.6
951210,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0072,99999999_Dummy,1070,01,2023-03-31,0.0
951210,99999999_Dummy,01,ZZ0072,99999999_Dummy,1070,01,2023-06-30,0.0
951210,99999999_Dummy,01,ZZ0072,99999999_Dummy,1070,01,2023-07-31,0.0
951210,99999999_Dummy,01,ZZ0072,99999999_Dummy,1070,01,2023-08-31,0.0
951210,99999999_Dummy,01,ZZ0072,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ0134,2002,1070,01,2022-03-31,5.6
951210,99999999_Dummy,01,ZZ0134,2002,1070,01,2022-05-31,11.2
951210,99999999_Dummy,01,ZZ0134,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-01-31,56.0
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-02-28,5.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-03-31,11.2
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-04-30,95.2
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-05-31,67.2
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-07-31,61.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-08-31,39.2
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-09-30,50.4
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-10-31,5.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-11-30,11.2
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2021-12-31,5.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-02-28,5.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-03-31,33.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-04-30,44.8
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-05-31,67.2
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-06-30,16.8
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-07-31,61.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-08-31,56.0
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-09-30,5.6
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-10-31,11.2
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-11-30,22.4
951210,99999999_Dummy,01,ZZ0235,2002,1070,01,2022-12-31,33.6
951210,99999999_Dummy,01,ZZ0235,99999999_Dummy,1070,01,2023-03-31,0.0
951210,99999999_Dummy,01,ZZ0235,99999999_Dummy,1070,01,2023-08-31,0.0
951210,99999999_Dummy,01,ZZ0235,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2021-04-30,5.6
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2021-05-31,5.6
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2021-06-30,0.0
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2021-09-30,5.6
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2021-11-30,0.0
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2021-12-31,0.0
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2022-07-31,11.2
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2022-09-30,5.6
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2022-11-30,0.0
951210,99999999_Dummy,01,ZZ0236,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0236,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-01-31,11.2
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-02-28,78.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-03-31,324.8
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-04-30,246.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-05-31,204.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-06-30,-5.6
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-07-31,576.8
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-08-31,291.2
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-09-30,190.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-10-31,50.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-11-30,33.6
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2021-12-31,33.6
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-01-31,22.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-02-28,302.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-03-31,548.8
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-04-30,386.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-05-31,56.0
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-06-30,33.6
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-07-31,16.8
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-08-31,117.6
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-09-30,22.4
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-10-31,28.0
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-11-30,5.6
951210,99999999_Dummy,01,ZZ0297,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0297,99999999_Dummy,1070,01,2023-03-31,0.0
951210,99999999_Dummy,01,ZZ0297,99999999_Dummy,1070,01,2023-06-30,0.0
951210,99999999_Dummy,01,ZZ0297,99999999_Dummy,1070,01,2023-07-31,0.0
951210,99999999_Dummy,01,ZZ0297,99999999_Dummy,1070,01,2023-08-31,0.0
951210,99999999_Dummy,01,ZZ0311,2002,1070,01,2021-03-31,22.4
951210,99999999_Dummy,01,ZZ0311,2002,1070,01,2021-05-31,11.2
951210,99999999_Dummy,01,ZZ0311,2002,1070,01,2021-08-31,16.8
951210,99999999_Dummy,01,ZZ0311,2002,1070,01,2022-06-30,11.2
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-01-31,16.8
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-02-28,5.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-03-31,0.0
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-04-30,28.0
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-05-31,11.2
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-06-30,-5.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-07-31,30.8
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-08-31,16.8
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-09-30,33.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-10-31,5.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-11-30,5.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2021-12-31,0.0
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-03-31,11.2
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-04-30,11.2
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-05-31,11.2
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-06-30,33.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-07-31,5.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-10-31,5.6
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-11-30,11.2
951210,99999999_Dummy,01,ZZ0320,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0320,99999999_Dummy,1070,01,2023-07-31,0.0
951210,99999999_Dummy,01,ZZ0320,99999999_Dummy,1070,01,2023-08-31,0.0
951210,99999999_Dummy,01,ZZ0320,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2021-03-31,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2021-06-30,0.0
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2021-07-31,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2021-09-30,16.8
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2021-11-30,0.0
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-02-28,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-03-31,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-04-30,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-05-31,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-08-31,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-09-30,11.2
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-10-31,5.6
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-11-30,16.8
951210,99999999_Dummy,01,ZZ0439,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0439,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ0571,2002,1070,01,2021-03-31,22.4
951210,99999999_Dummy,01,ZZ0571,2002,1070,01,2021-05-31,-5.6
951210,99999999_Dummy,01,ZZ0571,2002,1070,01,2021-09-30,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-01-31,11.2
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-02-28,33.6
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-03-31,5.6
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-04-30,11.2
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-05-31,5.6
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-06-30,5.6
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-07-31,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-09-30,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-11-30,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2021-12-31,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2022-02-28,22.4
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2022-03-31,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2022-04-30,5.6
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2022-05-31,5.6
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2022-11-30,0.0
951210,99999999_Dummy,01,ZZ0585,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0585,99999999_Dummy,1070,01,2023-03-31,0.0
951210,99999999_Dummy,01,ZZ0585,99999999_Dummy,1070,01,2023-07-31,0.0
951210,99999999_Dummy,01,ZZ0585,99999999_Dummy,1070,01,2023-08-31,0.0
951210,99999999_Dummy,01,ZZ0597,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-01-31,134.4
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-02-28,5.6
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-04-30,16.8
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-05-31,28.0
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-06-30,16.8
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-09-30,5.6
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-10-31,5.6
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-11-30,5.6
951210,99999999_Dummy,01,ZZ0748,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0748,99999999_Dummy,1070,01,2023-03-31,0.0
951210,99999999_Dummy,01,ZZ0748,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ0753,2002,1070,01,2021-07-31,0.0
951210,99999999_Dummy,01,ZZ0753,2002,1070,01,2021-08-31,0.0
951210,99999999_Dummy,01,ZZ0753,2002,1070,01,2021-09-30,0.0
951210,99999999_Dummy,01,ZZ0753,2002,1070,01,2022-01-31,0.0
951210,99999999_Dummy,01,ZZ0753,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0753,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-01-31,16.8
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-02-28,5.6
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-05-31,5.6
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-06-30,0.0
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-07-31,16.8
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-08-31,16.8
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-09-30,5.6
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-11-30,-5.6
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2021-12-31,0.0
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2022-03-31,11.2
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2022-04-30,5.6
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2022-05-31,5.6
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2022-10-31,5.6
951210,99999999_Dummy,01,ZZ0810,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ0878,2002,1070,01,2022-03-31,5.6
951210,99999999_Dummy,01,ZZ0878,2002,1070,01,2022-05-31,0.0
951210,99999999_Dummy,01,ZZ0878,2002,1070,01,2022-08-31,0.0
951210,99999999_Dummy,01,ZZ0878,2002,1070,01,2022-12-31,0.0
951210,99999999_Dummy,01,ZZ1129,99999999_Dummy,1070,01,2023-03-31,0.0
951210,99999999_Dummy,01,ZZ1129,99999999_Dummy,1070,01,2023-09-30,0.0
951210,99999999_Dummy,01,ZZ2524,2002,1070,01,2021-05-31,5.6
951210,99999999_Dummy,01,ZZ2524,2002,1070,01,2021-07-31,5.6
951210,99999999_Dummy,01,ZZ2524,2002,1070,01,2022-11-30,-11.2
951211,1050,01,ZZ0016,2002,1070,01,2023-09-30,6.0
951211,1050,01,ZZ0016,2002,1070,01,2023-11-30,2.0
951211,1050,01,ZZ0057,2002,1070,01,2023-03-31,2.0
951211,1050,01,ZZ0057,2002,1070,01,2023-04-30,4.0
951211,1050,01,ZZ0057,2002,1070,01,2023-05-31,2.0
951211,1050,01,ZZ0057,2002,1070,01,2023-07-31,6.0
951211,1050,01,ZZ0057,2002,1070,01,2023-08-31,2.0
951211,1050,01,ZZ0057,2002,1070,01,2023-09-30,4.0
951211,1050,01,ZZ0057,2002,1070,01,2023-10-31,2.0
951211,1050,01,ZZ0061,2002,1070,01,2023-02-28,-22.0
951211,1050,01,ZZ0061,2002,1070,01,2023-05-31,-30.0
951211,1050,01,ZZ0061,2002,1070,01,2023-08-31,-518.0
951211,1050,01,ZZ0061,2002,1070,01,2023-10-31,-74.0
951211,1050,01,ZZ0072,2002,1070,01,2023-02-28,6.0
951211,1050,01,ZZ0072,2002,1070,01,2023-03-31,22.0
951211,1050,01,ZZ0072,2002,1070,01,2023-04-30,24.0
951211,1050,01,ZZ0072,2002,1070,01,2023-05-31,32.0
951211,1050,01,ZZ0072,2002,1070,01,2023-06-30,46.0
951211,1050,01,ZZ0072,2002,1070,01,2023-07-31,34.0
951211,1050,01,ZZ0072,2002,1070,01,2023-08-31,22.0
951211,1050,01,ZZ0072,2002,1070,01,2023-09-30,20.0
951211,1050,01,ZZ0072,2002,1070,01,2023-10-31,4.0
951211,1050,01,ZZ0072,2002,1070,01,2023-11-30,14.0
951211,1050,01,ZZ0072,2002,1070,01,2023-12-31,2.0
951211,1050,01,ZZ0134,2002,1070,01,2023-04-30,4.0
951211,1050,01,ZZ0134,2002,1070,01,2023-05-31,8.0
951211,1050,01,ZZ0134,2002,1070,01,2023-06-30,2.0
951211,1050,01,ZZ0134,2002,1070,01,2023-09-30,2.0
951211,1050,01,ZZ0160,2002,1070,01,2023-02-28,2.0
951211,1050,01,ZZ0160,2002,1070,01,2023-03-31,2.0
951211,1050,01,ZZ0160,2002,1070,01,2023-04-30,2.0
951211,1050,01,ZZ0160,2002,1070,01,2023-06-30,10.0
951211,1050,01,ZZ0160,2002,1070,01,2023-07-31,6.0
951211,1050,01,ZZ0160,2002,1070,01,2023-08-31,2.0
951211,1050,01,ZZ0160,2002,1070,01,2023-09-30,6.0
951211,1050,01,ZZ0235,2002,1070,01,2023-01-31,34.0
951211,1050,01,ZZ0235,2002,1070,01,2023-02-28,382.0
951211,1050,01,ZZ0235,2002,1070,01,2023-03-31,62.0
951211,1050,01,ZZ0235,2002,1070,01,2023-04-30,34.0
951211,1050,01,ZZ0235,2002,1070,01,2023-05-31,72.0
951211,1050,01,ZZ0235,2002,1070,01,2023-06-30,102.0
951211,1050,01,ZZ0235,2002,1070,01,2023-07-31,52.0
951211,1050,01,ZZ0235,2002,1070,01,2023-08-31,28.0
951211,1050,01,ZZ0235,2002,1070,01,2023-09-30,54.0
951211,1050,01,ZZ0235,2002,1070,01,2023-10-31,26.0
951211,1050,01,ZZ0235,2002,1070,01,2023-11-30,90.0
951211,1050,01,ZZ0235,2002,1070,01,2023-12-31,0.0
951211,1050,01,ZZ0236,2002,1070,01,2023-04-30,2.0
951211,1050,01,ZZ0236,2002,1070,01,2023-05-31,4.0
951211,1050,01,ZZ0236,2002,1070,01,2023-06-30,2.0
951211,1050,01,ZZ0236,2002,1070,01,2023-07-31,12.0
951211,1050,01,ZZ0236,2002,1070,01,2023-09-30,2.0
951211,1050,01,ZZ0297,2002,1070,01,2023-01-31,8.0
951211,1050,01,ZZ0297,2002,1070,01,2023-02-28,142.0
951211,1050,01,ZZ0297,2002,1070,01,2023-03-31,222.0
951211,1050,01,ZZ0297,2002,1070,01,2023-04-30,100.0
951211,1050,01,ZZ0297,2002,1070,01,2023-05-31,136.0
951211,1050,01,ZZ0297,2002,1070,01,2023-06-30,324.0
951211,1050,01,ZZ0297,2002,1070,01,2023-07-31,284.0
951211,1050,01,ZZ0297,2002,1070,01,2023-08-31,176.0
951211,1050,01,ZZ0297,2002,1070,01,2023-09-30,222.0
951211,1050,01,ZZ0297,2002,1070,01,2023-10-31,122.0
951211,1050,01,ZZ0297,2002,1070,01,2023-11-30,12.0
951211,1050,01,ZZ0320,2002,1070,01,2023-01-31,10.0
951211,1050,01,ZZ0320,2002,1070,01,2023-02-28,8.0
951211,1050,01,ZZ0320,2002,1070,01,2023-03-31,14.0
951211,1050,01,ZZ0320,2002,1070,01,2023-04-30,36.0
951211,1050,01,ZZ0320,2002,1070,01,2023-05-31,58.0
951211,1050,01,ZZ0320,2002,1070,01,2023-06-30,62.0
951211,1050,01,ZZ0320,2002,1070,01,2023-07-31,42.0
951211,1050,01,ZZ0320,2002,1070,01,2023-08-31,20.0
951211,1050,01,ZZ0320,2002,1070,01,2023-09-30,26.0
951211,1050,01,ZZ0320,2002,1070,01,2023-10-31,26.0
951211,1050,01,ZZ0320,2002,1070,01,2023-11-30,0.0
951211,1050,01,ZZ0384,2002,1070,01,2023-03-31,2.0
951211,1050,01,ZZ0384,2002,1070,01,2023-04-30,200.0
951211,1050,01,ZZ0384,2002,1070,01,2023-05-31,20.0
951211,1050,01,ZZ0384,2002,1070,01,2023-08-31,-2.0
951211,1050,01,ZZ0384,2002,1070,01,2023-10-31,0.0
951211,1050,01,ZZ0439,2002,1070,01,2023-02-28,6.0
951211,1050,01,ZZ0439,2002,1070,01,2023-03-31,8.0
951211,1050,01,ZZ0439,2002,1070,01,2023-04-30,8.0
951211,1050,01,ZZ0439,2002,1070,01,2023-05-31,10.0
951211,1050,01,ZZ0439,2002,1070,01,2023-06-30,24.0
