,ticker,model,BIAS_abs,BIAS_rel,MAPE,MAE_abs,MAE_rel,RMSE_abs,RMSE_rel,MSE
0,Mexico // Beer // Dark Ale  // Guadalajara // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,112870.75995165865,0.030305814130326774,0.17622732399879734,626582.6994124735,0.16823753852464235,722826.5629457318,0.1940790287447195,522478240099.93994
0,Mexico // Beer // Dark Ale  // Guadalajara // Fancy Beer Dark Ale 330 ml,moving_average,43010.175438596474,0.011417121853757067,0.17899179491432465,646696.7368421053,0.1716667130896577,717365.667579924,0.19042589705672322,514613501022.38995
0,Mexico // Beer // Dark Ale  // Juarez // Fancy Beer Dark Ale 1 pint,simple_ex_smoothing,51294.6168432321,0.03232499042469867,0.17720935187810904,266899.7422229512,0.168195653709221,313442.23333604826,0.19752593575754063,98246033638.68971
0,Mexico // Beer // Dark Ale  // Juarez // Fancy Beer Dark Ale 1 pint,moving_average,18844.25730994151,0.011737294563889278,0.17862906758239816,273195.1929824561,0.1701617846080885,307606.5762495604,0.19159518657844968,94621805751.97661
0,Mexico // Beer // Dark Ale  // Juarez // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,103574.09607478383,0.029072316340905714,0.17263365032772435,589534.2228152151,0.1654769490539307,675429.052077242,0.18958685435834874,456204404389.96173
0,Mexico // Beer // Dark Ale  // Juarez // Fancy Beer Dark Ale 330 ml,moving_average,39812.12280701754,0.011048692408139858,0.17459406831908655,601126.6725146199,0.1668251586366541,670697.7446704886,0.18613257865242894,449835464706.07996
0,Mexico // Beer // Dark Ale  // Leon de los Aldama // Fancy Beer Dark Ale 1 pint,simple_ex_smoothing,27859.443990578195,0.028314017869088687,0.17782755648892268,167116.48984964998,0.16984327761252513,194026.20158369382,0.19719206673937986,37646166900.99619
0,Mexico // Beer // Dark Ale  // Leon de los Aldama // Fancy Beer Dark Ale 1 pint,moving_average,10324.333333333328,0.010379100386372084,0.17813288956924703,169471.1754385965,0.17037016199338156,193133.11851520793,0.19415762357560853,37300401467.409355
0,Mexico // Beer // Dark Ale  // Leon de los Aldama // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,64162.77001100462,0.028984722583159938,0.1718821086874671,368101.2446886144,0.16628509738568734,428458.46083086083,0.19355070897749968,183576652657.55032
0,Mexico // Beer // Dark Ale  // Leon de los Aldama // Fancy Beer Dark Ale 330 ml,moving_average,25970.59649122807,0.011594000763047223,0.17931309919616992,389374.6900584795,0.17382775382822233,428849.3453559946,0.19145034419864373,183911761012.26514
0,Mexico // Beer // Dark Ale  // Mexico City // Fancy Beer Dark Ale 1 pint,simple_ex_smoothing,36917.44510400932,0.03169425682690301,0.18017689493623223,199263.75343630646,0.1710713338886253,226935.01430065834,0.19482758370732559,51499500715.64001
0,Mexico // Beer // Dark Ale  // Mexico City // Fancy Beer Dark Ale 1 pint,moving_average,14009.304093567252,0.011897841892930514,0.1783383997469187,199413.5029239766,0.16935818604968028,223197.64460345937,0.18955761604074475,49817188556.53216
0,Mexico // Beer // Dark Ale  // Mexico City // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,75883.58211255485,0.02906493312642506,0.17194465513364865,429566.4397705824,0.16453255760606475,494351.67413143,0.18934660106390874,244383577716.54752
0,Mexico // Beer // Dark Ale  // Mexico City // Fancy Beer Dark Ale 330 ml,moving_average,30998.46783625734,0.011733619193565591,0.17664413956587807,447837.6842105263,0.1695166636884025,494485.7041558579,0.18717399130419407,244516111614.51462
0,Mexico // Beer // Dark Ale  // Monterrey // Fancy Beer Dark Ale 1 pint,simple_ex_smoothing,43261.20007546092,0.03164537674957402,0.1783915149183741,233982.59462224907,0.1711572343519884,269742.3498318766,0.19731533731971213,72760935292.8225
0,Mexico // Beer // Dark Ale  // Monterrey // Fancy Beer Dark Ale 1 pint,moving_average,15469.953216374268,0.01119375598971766,0.17997804894145025,240593.50877192983,0.1740887636979019,266822.8044820325,0.19306776976563003,71194408991.65692
0,Mexico // Beer // Dark Ale  // Monterrey // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,88192.0204790432,0.028920512314240046,0.17769002377918552,515067.86857830203,0.16890447179887272,589916.5203615397,0.19344933814668216,348001500995.46686
0,Mexico // Beer // Dark Ale  // Monterrey // Fancy Beer Dark Ale 330 ml,moving_average,34725.45029239764,0.011257616771304229,0.179794011507852,527562.245614035,0.1710299948344144,586462.6254240446,0.19012486323790687,343938411019.2632
0,Mexico // Beer // Dark Ale  // Puebla // Fancy Beer Dark Ale 1 pint,simple_ex_smoothing,25771.492564075525,0.026425251953754534,0.18232303679316664,169801.90065350046,0.17410935730008642,191685.08926047437,0.19654766858737682,36743173444.79603
0,Mexico // Beer // Dark Ale  // Puebla // Fancy Beer Dark Ale 1 pint,moving_average,9837.56725146198,0.009982496818028097,0.17939593331535664,169035.07602339183,0.17152534416350543,192456.48495676686,0.19529180330678653,37039498601.91423
0,Mexico // Beer // Dark Ale  // Puebla // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,61872.622760367965,0.027843690071453975,0.17526032128015415,373912.6571093343,0.16826679836521982,429208.5524506186,0.1931508537586576,184219981496.7554
0,Mexico // Beer // Dark Ale  // Puebla // Fancy Beer Dark Ale 330 ml,moving_average,22738.93567251461,0.010124662991143077,0.17795964050073204,385035.01754385966,0.1714394133729188,427794.4105664572,0.19047831872427728,183008057711.90253
0,Mexico // Beer // Dark Ale  // Tijuana // Fancy Beer Dark Ale 1 pint,simple_ex_smoothing,41339.85686741237,0.028254333521668368,0.17424719006498746,244711.78938005742,0.16725187356124466,281944.510196996,0.1926991245097648,79492706830.22397
0,Mexico // Beer // Dark Ale  // Tijuana // Fancy Beer Dark Ale 1 pint,moving_average,15897.929824561406,0.010746798373024325,0.17909237445917894,254485.1111111111,0.17202869859335623,283072.90572170116,0.1913536841732268,80130269953.7271
0,Mexico // Beer // Dark Ale  // Tijuana // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,96084.78577506423,0.029133849078454645,0.1709767975869773,541950.0549042034,0.16432457001675319,622763.2094875355,0.1888279107922252,387834015091.2161
0,Mexico // Beer // Dark Ale  // Tijuana // Fancy Beer Dark Ale 330 ml,moving_average,36362.19883040937,0.010906422053133056,0.17375902341432542,558326.1988304093,0.16746350230815713,617776.3902243148,0.18529490138018548,381647668318.58484
0,Mexico // Beer // Dark Ale  // Zapopan // Fancy Beer Dark Ale 1 pint,simple_ex_smoothing,24770.974324424995,0.027600480634732163,0.17917685458984314,149691.83354811976,0.1667906356411895,174819.2700902479,0.19478829599149824,30561777194.88705
0,Mexico // Beer // Dark Ale  // Zapopan // Fancy Beer Dark Ale 1 pint,moving_average,10660.076023391814,0.01172589191768401,0.18217989594190578,155638.19298245615,0.17119921332373866,175831.64425559944,0.19341164657039728,30916767121.62768
0,Mexico // Beer // Dark Ale  // Zapopan // Fancy Beer Dark Ale 330 ml,simple_ex_smoothing,60619.84405333831,0.030056153591770017,0.1819233297767679,350316.1077306902,0.17369155107624928,399175.80142706865,0.19791686014984325,159341320444.94257
0,Mexico // Beer // Dark Ale  // Zapopan // Fancy Beer Dark Ale 330 ml,moving_average,24593.96491228073,0.012047177468013407,0.18257355694113467,356285.730994152,0.17452401212722524,396524.7490123781,0.1942348067442451,157231876579.32944
0,Mexico // Beer // Fruit Beer  // Ciudad Nezahualcoyotl // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,77131.82477782475,0.030251128286550213,0.17344604606085534,422948.05291227985,0.165880372259447,485241.5255861794,0.19031189373195104,235459338153.20282
0,Mexico // Beer // Fruit Beer  // Ciudad Nezahualcoyotl // Fancy Beer Fruit Beer 1 pint,moving_average,32131.666666666675,0.012452169081705522,0.17662957977631316,435523.49122807017,0.16878091659816236,485675.2485596999,0.18821651477352783,235880447063.5263
0,Mexico // Beer // Fruit Beer  // Ciudad Nezahualcoyotl // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,54387.56301863073,0.029975422193952665,0.17684269951158604,308957.4102543399,0.17028026810378752,354045.3791473383,0.19513026741286588,125348130495.5825
0,Mexico // Beer // Fruit Beer  // Ciudad Nezahualcoyotl // Fancy Beer Fruit Beer 330 ml,moving_average,21085.286549707605,0.011482533241382218,0.18053830878505484,319470.23391812865,0.17397570443015556,351525.3857798225,0.19143215900295615,123570096847.65303
0,Mexico // Beer // Fruit Beer  // Ecatepec // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,71464.0762082588,0.030070190701598973,0.17160225983477348,387826.6616622134,0.16318718850240352,449189.4684151418,0.18900703252681536,201771178535.0777
0,Mexico // Beer // Fruit Beer  // Ecatepec // Fancy Beer Fruit Beer 1 pint,moving_average,31821.128654970744,0.013223525502116999,0.1744807077847413,398867.9941520468,0.16575279745220256,448939.76341629913,0.18656052319258196,201546911176.28265
0,Mexico // Beer // Fruit Beer  // Ecatepec // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,46734.53971807826,0.027574324508740068,0.17098538500808338,278576.91899365676,0.16436602160445873,317253.5326600423,0.18718600662131213,100649803985.2765
0,Mexico // Beer // Fruit Beer  // Ecatepec // Fancy Beer Fruit Beer 330 ml,moving_average,18894.719298245604,0.011024015845937131,0.1744822453691518,286121.60818713455,0.16693601491147098,316210.4376473994,0.1844911702710141,99989040877.15985
0,Mexico // Beer // Fruit Beer  // Guadalajara // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,83761.70730352434,0.028947299560949578,0.16572844487177107,459138.52942745254,0.1586741839340602,535175.268316554,0.18495180325579424,286412567817.6956
0,Mexico // Beer // Fruit Beer  // Guadalajara // Fancy Beer Fruit Beer 1 pint,moving_average,33298.50877192983,0.011389529568200246,0.17041363431329495,479683.97076023393,0.16407265579925712,533462.499599583,0.18246723762709002,284582238479.0351
0,Mexico // Beer // Fruit Beer  // Guadalajara // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,60689.240095063695,0.029121408596309628,0.1748602743220522,348663.76786114863,0.16730445183872428,396786.2976939545,0.1903957914527002,157439366037.67548
0,Mexico // Beer // Fruit Beer  // Guadalajara // Fancy Beer Fruit Beer 330 ml,moving_average,24182.748538011696,0.011476408216621502,0.17819136121587684,358543.9064327485,0.17015420010411622,396109.8496694053,0.18798187171673897,156903013005.1189
0,Mexico // Beer // Fruit Beer  // Juarez // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,80638.95140200076,0.029103282491,0.17047248722056976,452989.3621978644,0.16348770841203253,523103.22474009043,0.18879239693568464,273636983733.48154
0,Mexico // Beer // Fruit Beer  // Juarez // Fancy Beer Fruit Beer 1 pint,moving_average,32459.0350877193,0.011581719254302703,0.17361828768463303,466724.00584795326,0.1665319498982783,521377.9232430146,0.18603303259241352,271834938845.19885
0,Mexico // Beer // Fruit Beer  // Juarez // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,56046.01626703579,0.02822415233891581,0.17288202547330198,327626.361542418,0.16498900286435964,379134.42591536226,0.19092789294743082,143742912914.17133
0,Mexico // Beer // Fruit Beer  // Juarez // Fancy Beer Fruit Beer 330 ml,moving_average,24787.157894736843,0.012327783834826677,0.17680043584688698,341722.32748538005,0.16995409488508204,379459.63672445144,0.18872257946822424,143989615903.05264
0,Mexico // Beer // Fruit Beer  // Leon de los Aldama // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,52939.975885614156,0.030714538569827306,0.17884265433576416,291774.20194456156,0.16928058295058765,333942.0599880732,0.19374539013302514,111517299429.07787
0,Mexico // Beer // Fruit Beer  // Leon de los Aldama // Fancy Beer Fruit Beer 1 pint,moving_average,20136.8947368421,0.011555551456948567,0.1824142917309108,302405.69005847955,0.17353542132548327,333859.50480143476,0.19158518418760695,111462168946.25925
0,Mexico // Beer // Fruit Beer  // Leon de los Aldama // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,34398.10376725377,0.028208121674717614,0.17491107718101687,202534.62084868702,0.16608826076283095,231110.27946889424,0.18952169362727142,53411961276.19039
0,Mexico // Beer // Fruit Beer  // Leon de los Aldama // Fancy Beer Fruit Beer 330 ml,moving_average,14890.725146198833,0.012069515495586216,0.17391679657065862,204541.5321637427,0.16578891677222518,230038.22499944805,0.1864549841561432,52917584960.89669
0,Mexico // Beer // Fruit Beer  // Mexico City // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,59247.00545781963,0.029120815267182586,0.17707132834123707,346457.0247367991,0.17028896122962514,401519.95976802043,0.19735324146999364,161218278092.11276
0,Mexico // Beer // Fruit Beer  // Mexico City // Fancy Beer Fruit Beer 1 pint,moving_average,25743.99999999999,0.01249155958160943,0.1835621714853251,363982.77192982455,0.17661251096336086,402712.15781625634,0.19540486768180035,162177082053.02533
0,Mexico // Beer // Fruit Beer  // Mexico City // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,41811.59694038655,0.02870226400963462,0.16455701996517388,228501.03136459933,0.15685832182041257,270042.3287068505,0.18537503418899312,72922859293.41867
0,Mexico // Beer // Fruit Beer  // Mexico City // Fancy Beer Fruit Beer 330 ml,moving_average,16334.397660818711,0.011077483047488844,0.16668355943005245,235447.9649122807,0.15967352418128963,268490.78552031866,0.18208214265179218,72087301909.31775
0,Mexico // Beer // Fruit Beer  // Monterrey // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,70467.62649442424,0.02957341373825689,0.17440476151274217,399044.9016338075,0.16746867410231814,460547.8672631611,0.19327985491214128,212104338040.64624
0,Mexico // Beer // Fruit Beer  // Monterrey // Fancy Beer Fruit Beer 1 pint,moving_average,27078.619883040923,0.011238273206703822,0.1787936777402871,414371.5321637427,0.17197407060073702,459218.5783816266,0.19058666459877546,210881702730.8421
0,Mexico // Beer // Fruit Beer  // Monterrey // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,47335.028176241445,0.027843899921702005,0.17923312877493044,289185.2219197343,0.17010752265718046,332593.42080619663,0.19564154243373666,110618383563.56781
0,Mexico // Beer // Fruit Beer  // Monterrey // Fancy Beer Fruit Beer 330 ml,moving_average,18466.502923976597,0.010740408849406673,0.18460192214710222,302111.94152046787,0.17571306183830093,335188.3937600444,0.19495084723835457,112351259311.4386
0,Mexico // Beer // Fruit Beer  // Puebla // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,53416.27857528013,0.031093139693874818,0.1685928483175187,276543.2121718162,0.16097333915415038,329441.1410640138,0.19176475211721883,108531465425.55946
0,Mexico // Beer // Fruit Beer  // Puebla // Fancy Beer Fruit Beer 1 pint,moving_average,22134.65497076024,0.012731403954622052,0.1778233554576257,296311.53216374276,0.17043237481555487,328553.2120547969,0.18897713421708473,107947213151.52437
0,Mexico // Beer // Fruit Beer  // Puebla // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,33963.08965990934,0.027681849512881967,0.17447789396140476,204957.55100042443,0.16705205975473447,237678.04117543573,0.19372112002228653,56490851256.99213
0,Mexico // Beer // Fruit Beer  // Puebla // Fancy Beer Fruit Beer 330 ml,moving_average,13480.567251461991,0.010861794196791546,0.17992379274394057,214546.8596491228,0.17286838095214133,237488.74292878134,0.19135350921285596,56400903017.892784
0,Mexico // Beer // Fruit Beer  // Tijuana // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,74442.87879756153,0.029076669129919974,0.16934189715672687,416521.4731946595,0.16268926265630473,478703.9023033778,0.1869771186083254,229157426080.4819
0,Mexico // Beer // Fruit Beer  // Tijuana // Fancy Beer Fruit Beer 1 pint,moving_average,27842.473684210534,0.01076421613315839,0.17335449794079508,432661.64327485376,0.16727189881045432,478769.7931594754,0.18509783254347573,229220514841.96683
0,Mexico // Beer // Fruit Beer  // Tijuana // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,57890.63794707835,0.031466501760829296,0.175609351047741,305316.5457441778,0.16595504843204706,357731.138552965,0.19444504155353573,127971567490.40065
0,Mexico // Beer // Fruit Beer  // Tijuana // Fancy Beer Fruit Beer 330 ml,moving_average,23712.631578947352,0.01273691287432173,0.1832964751154216,324078.43274853803,0.1740742586339336,359022.62769781635,0.1928440508035815,128897247199.04486
0,Mexico // Beer // Fruit Beer  // Zapopan // Fancy Beer Fruit Beer 1 pint,simple_ex_smoothing,46322.53106295374,0.02972160090149847,0.17328144674381946,259045.14479752333,0.1662093204423431,298317.8069557245,0.1914075633755523,88993513946.8729
0,Mexico // Beer // Fruit Beer  // Zapopan // Fancy Beer Fruit Beer 1 pint,moving_average,17585.16959064325,0.011161562377912555,0.17543033148004233,266312.16374269006,0.16903219569702013,296792.09094515716,0.18837824789122737,88085545247.59845
0,Mexico // Beer // Fruit Beer  // Zapopan // Fancy Beer Fruit Beer 330 ml,simple_ex_smoothing,32285.571919525566,0.02886309824660572,0.17361155760339203,186752.79217275832,0.1669558216823892,213598.40251789193,0.19095562849433162,45624277558.19538
0,Mexico // Beer // Fruit Beer  // Zapopan // Fancy Beer Fruit Beer 330 ml,moving_average,15570.590643274858,0.01375110732842224,0.17688847951719416,193268.76608187138,0.1706845685247928,215554.61884491867,0.19036623380461573,46463793705.37817
0,Mexico // Beer // Fruit Cider  // Ciudad Nezahualcoyotl // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,62671.88673296356,0.02887060891596088,0.1710717006997875,354890.02939467516,0.16348464648086766,414220.2655963416,0.19081588119490028,171578428430.70374
0,Mexico // Beer // Fruit Cider  // Ciudad Nezahualcoyotl // Fancy Cider Fruit Cider 1 pint,moving_average,25819.526315789477,0.011754233910814644,0.17747594768278413,372737.95906432753,0.16968743363825708,414765.7117488807,0.18882039641062237,172030595642.55557
0,Mexico // Beer // Fruit Cider  // Ciudad Nezahualcoyotl // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,127782.63496140979,0.02933947129815464,0.1719308104335654,715418.762883209,0.16426338575747926,820726.9325548154,0.18844261811150276,673592697820.8365
0,Mexico // Beer // Fruit Cider  // Ciudad Nezahualcoyotl // Fancy Cider Fruit Cider 500 ml,moving_average,53015.61988304096,0.012030474709715985,0.1761058514962505,742907.0350877193,0.16858285005457224,820656.4263263589,0.18622599158636594,673476970070.7505
0,Mexico // Beer // Fruit Cider  // Ecatepec // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,63625.24538865723,0.03138010302231286,0.1751314156780604,340684.3710184878,0.1680262385684706,394580.92982382915,0.19460813318480583,155694110180.63757
0,Mexico // Beer // Fruit Cider  // Ecatepec // Fancy Cider Fruit Cider 1 pint,moving_average,25315.894736842107,0.012340982546972702,0.17910158604540888,354170.2105263158,0.17265075685443157,390791.7109813101,0.19050299169175391,152718161371.6998
0,Mexico // Beer // Fruit Cider  // Ecatepec // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,121406.23738055074,0.0297847038036962,0.17441128548796078,678930.3780489715,0.16656261366650033,777369.598504067,0.19071279809838745,604303492678.3744
0,Mexico // Beer // Fruit Cider  // Ecatepec // Fancy Cider Fruit Cider 500 ml,moving_average,49884.69005847953,0.012101990158271915,0.1768928902175704,699300.9707602339,0.16964991575349672,775824.1271470698,0.18821437880594324,601903076263.5127
0,Mexico // Beer // Fruit Cider  // Guadalajara // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,76346.49779292196,0.03057232194279653,0.16801395375065645,402873.3859225206,0.16132730659126177,474443.63448043657,0.18998701913463703,225096762299.0061
0,Mexico // Beer // Fruit Cider  // Guadalajara // Fancy Cider Fruit Cider 1 pint,moving_average,32442.3333333333,0.01283407156371519,0.17357442586294702,422018.14619883045,0.16694887614440646,475590.71872295934,0.18814199510297888,226186531735.42105
0,Mexico // Beer // Fruit Cider  // Guadalajara // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,142903.46753272635,0.028853716665509177,0.17318668893024713,821579.6999397023,0.16588560298416402,943572.6632015662,0.19051726838680785,890329370741.2963
0,Mexico // Beer // Fruit Cider  // Guadalajara // Fancy Cider Fruit Cider 500 ml,moving_average,56624.988304093604,0.01130466101197842,0.1764597246734544,849710.0292397661,0.16963683572786542,939921.5511298302,0.18764674098144618,883452522278.306
0,Mexico // Beer // Fruit Cider  // Juarez // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,68135.25483520892,0.028674212015917792,0.17123230248290017,388323.8769439068,0.16342319706976133,453545.3844484978,0.19087118033052108,205703415754.53564
0,Mexico // Beer // Fruit Cider  // Juarez // Fancy Cider Fruit Cider 1 pint,moving_average,26146.83625730993,0.01087907683830443,0.1744002094860757,399875.23391812865,0.166378576464067,451208.3544793114,0.1877370673131816,203588979151.92792
0,Mexico // Beer // Fruit Cider  // Juarez // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,136892.83714922427,0.028800002486820093,0.17070564777339106,775502.0466010522,0.16315288174134343,893884.4879944515,0.18805860126273224,799029477877.1028
0,Mexico // Beer // Fruit Cider  // Juarez // Fancy Cider Fruit Cider 500 ml,moving_average,54190.78947368426,0.011273867312256318,0.1740120947497942,802704.9064327485,0.16699495788697682,888062.6584195569,0.1847528089778725,788655285279.2106
0,Mexico // Beer // Fruit Cider  // Leon de los Aldama // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,44080.30464809716,0.03012583295996857,0.17189509088765648,241604.8126447745,0.16512014347830004,285859.11686869146,0.1953648930881897,81715434696.94821
0,Mexico // Beer // Fruit Cider  // Leon de los Aldama // Fancy Cider Fruit Cider 1 pint,moving_average,18130.783625730997,0.012247631915942253,0.17700205284588877,253159.0058479532,0.17101292386674727,284816.2855311579,0.192397918416551,81120316503.76608
0,Mexico // Beer // Fruit Cider  // Leon de los Aldama // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,90204.24844536056,0.030596785941577994,0.17334569052013474,488264.6917007475,0.16561670334017084,567641.4872148884,0.1925408766793645,322216858007.53033
0,Mexico // Beer // Fruit Cider  // Leon de los Aldama // Fancy Cider Fruit Cider 500 ml,moving_average,36169.21637426902,0.01212773319605029,0.1764240260117433,503555.9415204678,0.1688450212703719,565078.6060964495,0.18947390229911332,319313831067.90643
0,Mexico // Beer // Fruit Cider  // Mexico City // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,53773.732380683075,0.030670985295854138,0.16954883131041787,285521.94579132146,0.16285347907438746,329283.01890206645,0.18781353244038013,108427306537.25867
0,Mexico // Beer // Fruit Cider  // Mexico City // Fancy Cider Fruit Cider 1 pint,moving_average,21320.491228070165,0.012022118589901801,0.17348157929279986,296639.08771929826,0.1672677356639163,329077.03741658013,0.18555872501788395,108291696554.87329
0,Mexico // Beer // Fruit Cider  // Mexico City // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,107524.95340607215,0.030662662034720015,0.17174702226367092,580106.7328051289,0.16542780190653672,670558.4402711551,0.19122172274665955,449648621818.8842
0,Mexico // Beer // Fruit Cider  // Mexico City // Fancy Cider Fruit Cider 500 ml,moving_average,44059.29239766082,0.01241626949221732,0.17489803362248835,598842.7894736842,0.16875880326147,664568.8835193783,0.18728095493328134,441651800942.193
0,Mexico // Beer // Fruit Cider  // Monterrey // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,58851.9328285529,0.028829419993309964,0.1758402222309743,344988.6279103844,0.16899737305006307,393791.30840383103,0.1929040300640921,155071594574.40115
0,Mexico // Beer // Fruit Cider  // Monterrey // Fancy Cider Fruit Cider 1 pint,moving_average,23620.280701754367,0.011441513260623747,0.1765752341689593,350376.5964912281,0.16972018773125122,392279.95609328017,0.19001790775436486,153883563952.5458
0,Mexico // Beer // Fruit Cider  // Monterrey // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,124426.38711192232,0.030354973798930464,0.17087437853462298,670693.1396951741,0.16362182616663526,773012.2625290839,0.188583527336654,597547958020.3333
0,Mexico // Beer // Fruit Cider  // Monterrey // Fancy Cider Fruit Cider 500 ml,moving_average,49641.25146198829,0.011970315718037024,0.1744256812736591,696657.076023392,0.1679894221359445,772198.468799023,0.18620520628064835,596290475215.5557
0,Mexico // Beer // Fruit Cider  // Puebla // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,42048.40297850423,0.028580354267596784,0.16928746891090457,239266.97480949174,0.16263007439515095,280179.7166705093,0.1904385183221268,78500673633.56686
0,Mexico // Beer // Fruit Cider  // Puebla // Fancy Cider Fruit Cider 1 pint,moving_average,17056.368421052633,0.011456366862040558,0.17488031816615696,250557.32748538014,0.16829354249301573,280791.987763951,0.1886014621831731,78844140392.4308
0,Mexico // Beer // Fruit Cider  // Puebla // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,81375.39316184854,0.02775323730305789,0.17324158866482228,485775.95394191105,0.16567484103032162,562804.1655186403,0.19194546353493128,316748528725.13306
0,Mexico // Beer // Fruit Cider  // Puebla // Fancy Cider Fruit Cider 500 ml,moving_average,32014.169590643276,0.010796879404136569,0.17747531895499058,504672.8947368421,0.17020252134238492,564845.287153837,0.1904958499744215,319050198419.9006
0,Mexico // Beer // Fruit Cider  // Tijuana // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,66722.72196571968,0.030309026977608094,0.17740884320443362,371293.9520544767,0.16866156052841538,432642.1600407659,0.1965291959621086,187179238644.7397
0,Mexico // Beer // Fruit Cider  // Tijuana // Fancy Cider Fruit Cider 1 pint,moving_average,29151.84795321639,0.013079188870872989,0.1803656707121687,383305.9415204678,0.17197300193522938,432791.47914078145,0.19417504874720043,187308464416.86548
0,Mexico // Beer // Fruit Cider  // Tijuana // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,126781.01795080099,0.028702270832585516,0.17640933546960913,744710.0192775979,0.16859675849377065,852759.3175688841,0.19305830859767345,727198453700.549
0,Mexico // Beer // Fruit Cider  // Tijuana // Fancy Cider Fruit Cider 500 ml,moving_average,53032.43859649117,0.011868873936222582,0.17850083823797425,766946.6257309943,0.1716457522512406,849974.7514586116,0.19022778210885175,722457078117.1285
0,Mexico // Beer // Fruit Cider  // Zapopan // Fancy Cider Fruit Cider 1 pint,simple_ex_smoothing,38109.87207471835,0.028252265440484686,0.17677040126616667,226497.94821772576,0.16791135226658027,263754.1204633754,0.1955307382754558,69566236061.40874
0,Mexico // Beer // Fruit Cider  // Zapopan // Fancy Cider Fruit Cider 1 pint,moving_average,16754.15204678361,0.012272801148116217,0.18267928863704594,238537.09941520466,0.17473390353606397,266679.1737029221,0.1953486192593211,71117781686.8733
0,Mexico // Beer // Fruit Cider  // Zapopan // Fancy Cider Fruit Cider 500 ml,simple_ex_smoothing,80185.92871066634,0.029800626701098093,0.17408606524659476,445488.7049496108,0.16556324543751313,511599.2167156449,0.19013282658269065,261733758544.06143
0,Mexico // Beer // Fruit Cider  // Zapopan // Fancy Cider Fruit Cider 500 ml,moving_average,29336.479532163743,0.01078381841371381,0.17448780753359874,453008.1988304094,0.1665216220219859,507483.48561725416,0.1865462333629701,257539488174.2378
0,Mexico // Beer // Golden Ale  // Ciudad Nezahualcoyotl // Fancy Beer Golden Ale 1 pint,simple_ex_smoothing,114162.1447501064,0.0299444763639132,0.1741839262677328,633533.925486554,0.16617453796961523,731033.5865832453,0.19174848197347205,534410104712.76324
0,Mexico // Beer // Golden Ale  // Ciudad Nezahualcoyotl // Fancy Beer Golden Ale 1 pint,moving_average,43706.82456140353,0.011336294877038251,0.17662477968005186,650045.7485380118,0.16860319556363848,725625.4218962153,0.18820639191790856,526532252902.0604
0,Mexico // Beer // Golden Ale  // Ciudad Nezahualcoyotl // Fancy Beer Golden Ale 330 ml,simple_ex_smoothing,56957.22257760746,0.028432916459613183,0.1700101473907503,327330.0026812283,0.16340239568878343,380378.4084627668,0.18988403966022133,144687733624.66745
